date,datetime,drone_count,oblasts,text_snippet
2025-01-14,2025-01-14 20:06,0,kursk,"**🗓 Главное за день**  ▫️ В результате решительных действий подразделений подразделений группировки войск «Запад» [освобожден](https://t.me/mod_russia/47874) населенный пункт Терны Донецкой Народной Республики. Министр обороны РФ Андрей Белоусов [поздравил](https://t.me/mod_russia/47877) бойцов 144-й гвардейской мотострелковой дивизии, проявивших профессионализм и решительность при освобождении на"
2025-01-14,2025-01-14 20:15,0,belgorod|oryol|lipetsk,"⚡️ С 20.00 до 22.00 мск дежурными средствами ПВО **уничтожены три украинских беспилотных летательных аппарата **над территориями Орловской, Белгородской и Липецкой областей.  🔹 [Минобороны России](https://t.me/mod_russia)"
2025-01-15,2025-01-15 04:03,0,belgorod|tambov,**⚡️ В течение прошедшей ночи дежурными средствами ПВО перехвачены и уничтожены три украинских беспилотных летательных аппарата. **  Два БПЛА уничтожены над территорией Белгородской области и один перехвачен над территорией Тамбовской области.  🔹 [Минобороны России](https://t.me/mod_russia)
2025-01-15,2025-01-15 09:22,0,unknown,⚡️ **Сводка Министерства обороны Российской Федерации о ходе проведения специальной военной операции** (по состоянию на 15 января 2025 г.)   Часть 1 ([см. часть 2](https://t.me/mod_russia/47899))  Сегодня утром Вооруженные Силы Российской Федерации нанесли **групповой удар** высокоточным оружием и ударными беспилотными летательными аппаратами по критически важным объектам газо-энергетической инфра
2025-01-15,2025-01-15 10:28,0,belgorod,⚡️ В период с 09.20 до 12.40 мск дежурными средствами ПВО **уничтожены три украинских беспилотных летательных аппарата** над территорией Белгородской области.  __🔹____ __[Минобороны России](https://t.me/mod_russia)
2025-01-15,2025-01-15 11:40,0,unknown,"🇷🇺 **За шагом шаг – к Победе!**  __Военнослужащие мотострелковых, артиллерийских и танковых подразделений группировки войск «Центр» продолжают громить украинских боевиков, освобождая земли Донецкой Народной Республики.__  Подразделениями 80-го гвардейского танкового полка 90-й гвардейской танковой дивизии группировки войск «Центр» был [освобожден](https://t.me/mod_russia/47898) населенный пункт Ук"
2025-01-15,2025-01-15 17:39,0,unknown,"**Снайперы высокого полета: расчеты БпЛА наносят точные удары по врагу  **__Расчеты FPV-дронов армейского корпуса группировки войск «Север» уничтожают скопления живой силы противника и его бронированную технику. __  Операторы БпЛА проводят комплексную работу. Они не только совершают вылеты боевыми дронами, но и проводят разведку и корректировку огня артиллерии, ведут объективный контроль огневого "
2025-01-15,2025-01-15 18:21,0,belgorod|voronezh,⚡️ С 18.40 до 18.50 мск дежурными средствами ПВО** уничтожены пять украинских беспилотных летательных аппаратов**: четыре над территорией Воронежской области и один - над территорией Белгородской области.  __🔹____ __[Минобороны России](https://t.me/mod_russia)
2025-01-15,2025-01-15 20:01,0,kursk|vladimir|leningrad,🗓** Главное за день ** ▫️ Президент России Владимир Путин [провел](https://t.me/mod_russia/47904) заседание Российского организационного комитета «Победа». Министр обороны РФ Андрей Белоусов [выступил](https://t.me/mod_russia/47908) с докладом о масштабном комплексе мероприятий по подготовке к празднованию 80-й годовщины Великой Победы.   ▫️ Глава государства [подписал](https://t.me/mod_russia/479
2025-01-16,2025-01-16 04:31,15,kursk|belgorod|voronezh|tambov,"⚡️ В течение прошедшей ночи дежурными средствами ПВО **перехвачены и уничтожены 27 украинских беспилотных летательных аппаратов**.    15 БпЛА уничтожены над территорией Белгородской области, семь – над территорией Воронежской области, три – над территорией Тамбовской области и два – над территорией Курской области.  __🔹____ __[Минобороны России](https://t.me/mod_russia)"
2025-01-16,2025-01-16 10:07,0,unknown,🎮 **Дроноводы «Рубикона» устроили ночную охоту**  __Расчетом FPV-дрона уничтожен автомобиль ВСУ.__   🔹 [Минобороны России](https://t.me/mod_russia)
2025-01-16,2025-01-16 20:02,0,kursk|vladimir|krasnodar,"🗓** Главное за день ** ▫️ Владимир Путин подписал [указ](http://publication.pravo.gov.ru/document/0001202501160039)** **«О проведении в Российской Федерации Года защитника Отечества».  ▫️ Указами Президента Российской Федерации почетное наименование «гвардейский» присвоено [39 инженерно-саперному полку](http://publication.pravo.gov.ru/document/0001202501160031), [10 танковому полку](http://publica"
2025-01-17,2025-01-17 12:04,0,kursk,"**⚡️ Сводка Министерства обороны Российской Федерации о ходе проведения специальной военной операции** (с 11 по 17 января 2025 г.)   Часть 1 ([см. часть 2](https://t.me/mod_russia/47981))  С **11** по** 17 января** Вооруженными Силами Российской Федерации нанесены **восемь групповых ударов** высокоточным оружием и ударными беспилотными летательными аппаратами, в результате которых поражены критиче"
2025-01-17,2025-01-17 19:42,0,bryansk,⚡️ В период с 21.10 до 21.45 мск дежурными средствами ПВО** уничтожены семь украинских беспилотных летательных аппаратов** над территорией Брянской области.  🔹 [Минобороны России](https://t.me/mod_russia)
2025-01-17,2025-01-17 20:02,0,kursk|crimea,"🗓** Главное за день ** ▫️ Минобороны России запустило специальный мультимедийный раздел [«Но помнит мир спасенный, мир вечный, мир живой…»](https://warsaw80.mil.ru/), посвященный 80-летию со дня освобождения Польши от нацизма.  ▫️Подразделения группировки войск «Центр» [освободили](https://t.me/mod_russia/47981)** **населенный пункт Славянка Донецкой Народной Республики.  ▫️ Вооруженные Силы Росси"
2025-01-18,2025-01-18 04:31,18,kaluga|tula|bryansk|kursk|belgorod|voronezh,"**⚡️ В течение прошедшей ночи дежурными средствами ПВО перехвачены и уничтожены 46 украинских беспилотных летательных аппаратов**: 18 БпЛА – над территорией Брянской области, 11 БпЛА – над территорией Курской, семь БпЛА – над территорией Калужской, пять БпЛА – над территорией Тульской, три БпЛА – над территорией Белгородской и два БпЛА – над территорией Воронежской области.  🔹 [Минобороны России]("
2025-01-18,2025-01-18 12:53,0,kursk,"⚡️ **Сводка Минобороны России о ходе отражения попытки вторжения ВСУ на территорию Российской Федерации в Курской области **(по состоянию на 18 января 2025 г.)  Вооруженные Силы Российской Федерации продолжают разгром формирований ВСУ на территории Курской области.   ▫️ Подразделения группировки войск **«Север»** в ходе наступательных действий нанесли поражение формированиям танковой, тяжелой меха"
2025-01-18,2025-01-18 17:43,0,crimea,⚡️ С 19.00 до 20.00 мск дежурными средствами ПВО уничтожены три украинских беспилотных летательных аппарата: два – над акваторией Черного моря и один – над территорией Республики Крым.  🔹 [Минобороны России](https://t.me/mod_russia)
2025-01-18,2025-01-18 18:50,0,crimea,⚡️ С 20.00 до 21.00 мск дежурными средствами ПВО **уничтожены восемь украинских беспилотных летательных аппаратов **над территорией Республики Крым.  🔹 [Минобороны России](https://t.me/mod_russia)
2025-01-18,2025-01-18 20:08,0,kursk|belgorod,"**🗓 Главное за день**  ▫️ Подразделения группировки войск «Восток» продолжили продвижение в глубину обороны противника и освободили населенный пункт [Времевка](https://t.me/mod_russia/48001) Донецкой Народной Республики. Министр обороны РФ Андрей Белоусов [поздравил](https://t.me/mod_russia/48002) бойцов 394 Краснознаменного мотострелкового полка, проявивших профессионализм и решительность при осв"
2025-01-19,2025-01-19 05:12,0,bryansk|belgorod,⚡️ В течение прошедшей ночи дежурными средствами ПВО уничтожены два украинских беспилотных летательных аппарата над территориями Брянской и Белгородской областей.  🔹 [Минобороны России](https://t.me/mod_russia)
2025-01-19,2025-01-19 12:27,0,kursk|belgorod,⚡️ С 12.40 до 13.10 мск дежурными средствами ПВО **уничтожены четыре украинских беспилотных летательных аппарата**: три – над территорией Белгородской области и один – над территорией Курской области.  🔹 [Минобороны России](https://t.me/mod_russia)
2025-01-19,2025-01-19 14:33,0,unknown,**Успешный таран вражеской «Бабы-Яги»**   Расчеты боевых беспилотников группировки войск «Север» круглосуточно дежурят в небе над Харьковской областью и выявляют ударные дроны противника.   💥 Средствами объективного контроля зафиксировано уничтожение очередного беспилотного летательного аппарата «Баба-Яга» ВСУ.  🔹 [Минобороны России](https://t.me/mod_russia)
2025-01-19,2025-01-19 16:03,0,kursk,⚡️ Около 17.20 мск дежурными средствами ПВО **уничтожен украинский беспилотный летательный аппарат** над территорией Курской области.  🔹 [Минобороны России](https://t.me/mod_russia)
2025-01-19,2025-01-19 17:04,0,unknown,"**Дроноводы демонстрируют искусство точного сброса** ** На Кураховском направлении** на одном из опорных пунктов был обнаружен и уничтожен блиндаж с украинскими военнослужащими, пытавшимися укрыться от российского дрона на своих позициях.  **На Северском направлении **в ночное время был успешно уничтожен автомобиль ВСУ, доставивший личный состав для ротации на позициях.  🔹 [Минобороны России](http"
2025-01-19,2025-01-19 20:03,0,kursk,**🗓 Главное за день**  ▫️ В результате активных наступательных действий подразделения группировки войск «Центр» [освободили](https://t.me/mod_russia/48026) населенный пункт Воздвиженка Донецкой Народной Республики.   ▫️ Вооруженные Силы Российской Федерации [продолжают](https://t.me/mod_russia/48029) разгром формирований ВСУ на территории Курской области. За сутки потери ВСУ составили более 210 во
2025-01-20,2025-01-20 04:20,14,kaluga|bryansk|kursk|belgorod|oryol|ryazan|tatarstan,"⚡️ В течение прошедшей ночи дежурными средствами ПВО **перехвачен и уничтожен 31 украинский беспилотный летательный аппарат**: 14 БпЛА - над территорией Брянской области, шесть – над территорией Калужской области, три – над территорией Белгородской области, три – над территорией Курской области, два – над территорией Рязанской области, два – над территорией Орловской области и один – над территори"
2025-01-20,2025-01-20 06:44,0,tatarstan,**⚡️ С 06.00 до 07.00 мск дежурными средствами ПВО уничтожены два украинских беспилотных летательных аппарата над территорией Республики Татарстан.**  🔹 [Минобороны России](https://t.me/mod_russia)
2025-01-20,2025-01-20 10:48,0,kursk,"⚡️ **Сводка Минобороны России о ходе отражения попытки вторжения ВСУ на территорию Российской Федерации в Курской области** (по состоянию на 20 января 2025 г.)  Вооруженные Силы Российской Федерации продолжают разгром формирований ВСУ на территории Курской области.   ▫️ Подразделения группировки войск **«Север»** в ходе наступательных действий нанесли поражение формированиям танковой, тяжелой меха"
2025-01-20,2025-01-20 20:02,0,kursk,**🗓 Главное за день**  ▫️ Подразделения группировки войск «Запад» в результате активных боевых действий [освободили](https://t.me/mod_russia/48056) населенный пункт Новоегоровка Луганской Народной Республики.  ▫️ Подразделения группировки войск «Центр» продолжили продвижение в глубину обороны противника и [освободили](https://t.me/mod_russia/48056) населенный пункт Шевченко Донецкой Народной Респу
2025-01-21,2025-01-21 04:27,55,bryansk|kursk|voronezh|smolensk|rostov|saratov,"⚡️ **В течение прошедшей ночи дежурными средствами ПВО перехвачено и уничтожено 55 украинских беспилотных летательных аппаратов: **22 – над территорией Брянской области, 12 - над территорией Ростовской области, десять – над территорией Смоленской области, шесть БПЛА - над территорией Воронежской области, четыре – над территорией Саратовской области и один – над территорией Курской области.  **__🔹_"
2025-01-21,2025-01-21 08:33,0,crimea,⚡️ В период с 10.45 до 11.00 мск дежурными средствами ПВО **уничтожены три украинских беспилотных летательных аппарата **над акваторией Черного моря у побережья Республики Крым.  **__🔹__****__ __**[Минобороны России](https://t.me/mod_russia)
2025-01-21,2025-01-21 10:41,0,belgorod|crimea,⚡️ В период с 11.00 до 11.50 мск **дежурными средствами ПВО перехвачены и уничтожены одиннадцать украинских беспилотных летательных аппаратов**: восемь БпЛА – над акваторией Черного моря и над территорией Республики Крым и три БпЛА – над территорией Белгородской области.  **__🔹__****__ __**[Минобороны России](https://t.me/mod_russia)
2025-01-21,2025-01-21 12:55,0,belgorod,⚡️ В период с 13.05 до 14.15 мск дежурными средствами ПВО **уничтожены пять украинских беспилотных летательных аппаратов** над территорией Белгородской области.  🔹 [Минобороны России](https://t.me/mod_russia)
2025-01-21,2025-01-21 13:17,0,kursk,"🗺 **Обнаружить и обезвредить**  __Военные инженеры группировки «Север» встретили свой профессиональный праздник на боевом посту в курском приграничье.__  Инженерно-саперные подразделения провели разведку полевых дорог. Визуальный контроль осуществлял оператор БпЛА, который обнаружил противотанковую мину ВСУ. **Мина была уничтожена накладным зарядом, заложенным дистанционно с помощью беспилотника**"
2025-01-21,2025-01-21 17:31,0,belgorod,⚡️ Около 17.40 мск дежурными средствами ПВО **уничтожены два украинских беспилотных летательных аппарата** над территорией Белгородской области.  🔹 [Минобороны России](https://t.me/mod_russia)
2025-01-21,2025-01-21 17:47,0,crimea,⚡️ С 19.20 до 20.15 мск дежурными средствами ПВО **уничтожены семь украинских беспилотных летательных аппаратов** над территорией Республики Крым.
2025-01-21,2025-01-21 19:57,0,rostov,⚡️ С 21.30 до 22.15 мск дежурными средствами ПВО **уничтожены девять украинских беспилотных летательных аппаратов** над территорией Ростовской области.  🔹 [Минобороны России](https://t.me/mod_russia)
2025-01-21,2025-01-21 20:02,0,kursk,"**🗓 Главное за день**  ▫️ Министр обороны РФ Андрей Белоусов [прибыл](https://t.me/mod_russia/48106) в Узбекистан с официальным визитом. В Ташкенте глава российского военного ведомства проведёт переговоры с министром обороны Республики Узбекистан генерал-майором Шухратом Халмухамедовым, а также военно-политическим руководством страны.   ▫️ В Вооружённых Силах России [отметили](https://t.me/mod_rus"
2025-01-22,2025-01-22 04:15,6,kursk|voronezh|rostov,⚡️ **В течение прошедшей ночи дежурными средствами ПВО уничтожены восемь украинских беспилотных летательных аппаратов:** 6 БпЛА – над территорией Ростовской области и по одному – над территориями Курской и Воронежской областей.  🔹 [Минобороны России](https://t.me/mod_russia)
2025-01-22,2025-01-22 10:43,0,kursk,"⚡️** Сводка Минобороны России о ходе отражения попытки вторжения ВСУ на территорию Российской Федерации в Курской области **(по состоянию на 22 января 2025 г.)  Вооруженные Силы Российской Федерации продолжают разгром формирований ВСУ на территории Курской области.  ▫️ **Подразделения группировки войск «Север»** в ходе наступательных действий нанесли поражение формированиям танковой, тяжелой механ"
2025-01-22,2025-01-22 14:15,0,kursk,⚡️ Около 14.50 мск дежурными средствами ПВО **уничтожен украинский беспилотный летательный аппарат** над территорией Курской области.  **__🔹__****__ __**[Минобороны России](https://t.me/mod_russia)
2025-01-22,2025-01-22 15:18,0,unknown,"**От преследования не** **скрыться**  В Харьковской области разведчики группировки «Север» обнаружили пикап, который противник использовал для ротации. Операторы БпЛА отработали по автомобилю сбросами боеприпасов. Противник попытался скрыться от «птичек», но **был уничтожен благодаря оперативным действиям наших дроноводов**.  **__🔹__****__ __**[Минобороны России](https://t.me/mod_russia)"
2025-01-22,2025-01-22 20:04,0,kursk,**🗓 Главное за день**  ▫️ В рамках официального визита в Узбекистан Министр обороны РФ Андрей Белоусов [встретился](https://t.me/mod_russia/48132) с президентом республики Шавкатом Мирзиёевым и обсудил с ним военно-политическую обстановку в Центральной Азии. Также глава российского оборонного ведомства [провёл переговоры ](https://t.me/mod_russia/48119)с министром обороны Узбекистана Шухратом Халм
2025-01-23,2025-01-23 04:27,0,belgorod,⚡️ В течение прошедшей ночи дежурными средствами ПВО **уничтожены четыре украинских беспилотных летательных аппарата** над территорией Белгородской области.  **__🔹__****__ __**[Минобороны России](https://t.me/mod_russia)
2025-01-23,2025-01-23 11:37,0,unknown,"🇷🇺 **Шаг за шагом: бойцы «Центра» выбивают противника с Донецкой земли **   __На кадрах – боевая работа подразделений группировки войск «Центр» в ходе __[__освобождения__](https://t.me/mod_russia/48157)__ населенного пункта Соленое Донецкой Народной Республики. __  Подразделения группировки войск «Центр» продолжают громить украинских боевиков, освобождая земли Донбасса.   В ходе наступательных дей"
2025-01-23,2025-01-23 19:49,37,bryansk|kursk|belgorod|crimea,"⚡️ В период с 19.00 до 22.00 мск дежурными средствами ПВО **уничтожены 49 украинских беспилотных летательных аппаратов**: 37 БпЛА уничтожены над территорией Курской области, семь – над территорией Брянской области, четыре – над территорией Республики Крым и один – над территорией Белгородской области.  **__🔹__****__ __**[Минобороны России](https://t.me/mod_russia)"
2025-01-23,2025-01-23 20:05,0,kursk|vladimir,**🗓 Главное за день**  ▫️ Президент РФ Владимир Путин [присвоил](https://t.me/mod_russia/48165) 166 мотострелковому полку почетное наименование «имени дважды Героя Советского Союза генерала армии И.А.Плиева».  ▫️ В результате активных наступательных действий подразделения группировки войск «Центр» [освободили](https://t.me/mod_russia/48157) Соленое Донецкой Народной Республики. Кадры [боевой работ
2025-01-24,2025-01-24 04:16,121,moscow|tula|bryansk|kursk|belgorod|voronezh|oryol|lipetsk|ryazan|rostov|saratov|crimea,"⚡️ В течение прошедшей ночи дежурными средствами ПВО **перехвачен и уничтожен 121 украинский беспилотный летательный аппарат**: 37 – над территорией Брянской области, 20 – над территорией Рязанской области, 17 -– над территорией Курской области, 17 – над территорией Саратовской области, семь – над территорией Ростовской области, шесть – над территорией Московской области, шесть – над территорией Б"
2025-01-24,2025-01-24 05:49,0,leningrad,⚡️ В период с 06.00 до 07.00 мск дежурными средствами ПВО **уничтожены три украинских беспилотных летательных аппарата** над территорией Ленинградской области.  **__🔹__****__ __**[Минобороны России](https://t.me/mod_russia)
2025-01-24,2025-01-24 09:18,0,kursk,"⚡️ **Сводка** **Министерства обороны Российской Федерации о ходе проведения специальной военной операции **(с 18 по 24 января 2025 г.)   Часть 1 ([см. часть 2](https://t.me/mod_russia/48194))  С **18** по** 24 января** Вооруженными Силами Российской Федерации нанесены **восемь групповых ударов** высокоточным оружием и ударными беспилотными летательными аппаратами, в результате которых поражены кри"
2025-01-24,2025-01-24 10:08,0,kursk,"⚡️ **Сводка** **Минобороны России о ходе отражения попытки вторжения ВСУ на территорию Российской Федерации в Курской области** (по состоянию на 24 января 2025 г.)   Вооруженные Силы Российской Федерации продолжают разгром формирований ВСУ на территории Курской области.   ▫️ Подразделения группировки войск **«Север»** в ходе наступательных действий нанесли поражение формированиям танковой, тяжелой"
2025-01-24,2025-01-24 14:59,0,kursk,"🔥 **Цель уничтожена: дроноводы «Севера» подорвали блиндаж, где боевики ВСУ прятали станцию РЭБ**  Расчет FPV-дрона группировки «Север» уничтожил замаскированный блиндаж со станцией радиоэлектронной борьбы ВСУ в приграничном районе Курской области.  🔹 [Минобороны России](https://t.me/mod_russia)"
2025-01-24,2025-01-24 15:43,0,unknown,"**Военнослужащие группировки «Восток» продолжают взламывать оборону ВСУ в Великой Новосёлке**  __Военнослужащие группировки войск «Восток» установили российский флаг на одном из отбитых у врага зданий в центре населенного пункта.__  Штурмовым подразделениям группировки удалось рассечь населённый пункт на две части, блокировать формирования украинских боевиков и приступить к их уничтожению.  В Вели"
2025-01-24,2025-01-24 20:03,0,kursk,"**🗓 Главное за день**  ▫️ С 18 по 24 января Вооруженными Силами Российской Федерации[ нанесены](https://t.me/mod_russia/48193) восемь групповых ударов высокоточным оружием и ударными беспилотными летательными аппаратами, в результате которых поражены критически важные объекты газо-энергетической инфраструктуры, обеспечивающие работу украинского ВПК, а также объекты военно-промышленного комплекса У"
2025-01-25,2025-01-25 04:29,0,bryansk,⚡️ В течение прошедшей ночи дежурными средствами ПВО уничтожен один украинский беспилотный летательный аппарат над территорией Брянской области.  🔹 [Минобороны России](https://t.me/mod_russia)
2025-01-25,2025-01-25 08:52,11,crimea,⚡️ С 10.45 до 11.20 мск дежурными средствами ПВО **перехвачены и уничтожены 11 украинских беспилотных летательных аппаратов** над акваторией Черного моря у побережья Республики Крым.  🔹 [Минобороны России](https://t.me/mod_russia)
2025-01-25,2025-01-25 11:29,0,belgorod,⚡️ Около 13.20 мск дежурными средствами ПВО **уничтожен украинский беспилотный летательный аппарат** над территорией Белгородской области.  🔹 [Минобороны России](https://t.me/mod_russia)
2025-01-25,2025-01-25 12:13,0,kursk,"⚡️ **Сводка Минобороны России о ходе отражения попытки вторжения ВСУ на территорию Российской Федерации в Курской области** (по состоянию на 25 января 2025 г.)   Вооруженные Силы Российской Федерации продолжают разгром формирований ВСУ на территории Курской области.   ▫️ Подразделения группировки войск **«Север»** в ходе наступательных действий нанесли поражение формированиям танковой, тяжелой мех"
2025-01-25,2025-01-25 12:19,0,belgorod,⚡️ Около 14.10 мск дежурными средствами ПВО **уничтожены два украинских беспилотных летательных аппарата** над территорией Белгородской области.  🔹 [Минобороны России](https://t.me/mod_russia)
2025-01-25,2025-01-25 17:27,0,kursk,"**«Мы просто делаем свою работу»**  На счету дроновода с позывным «Чехов» около 20 подбитых боевых машин противника, три танка, несколько самоходных и буксируемых артиллерийских орудий, минометы. Совсем недавно уничтоженный вражеский «Брэдли» стал для него уже пятым. Внушительные цифры, а ведь это результаты его боевой работы только в курском приграничье. На любую похвалу он отвечает скромно:  «Мы"
2025-01-25,2025-01-25 20:02,0,kursk,"**🗓 Главное за день**  ▫️ Правительство [упростило](http://government.ru/docs/54053/) порядок выдачи добровольцам удостоверения ветерана боевых действий.  ▫️ Вооруженные Силы Российской Федерации [продолжают разгром](https://t.me/mod_russia/48224) формирований ВСУ на территории Курской области. За сутки потери ВСУ составили более 360 военнослужащих, уничтожены танк, девять боевых бронированных маш"
2025-01-26,2025-01-26 04:21,15,kursk|belgorod|ryazan,"⚡️** В течение прошедшей ночи дежурными средствами ПВО уничтожены 15 украинских беспилотных летательных аппаратов:** восемь БпЛА – над территорией Рязанской области, шесть – над территорией Курской и один – над территорией Белгородской области.  🔹 [Минобороны России](https://t.me/mod_russia)"
2025-01-26,2025-01-26 12:45,0,kursk,"⚡️** Сводка Минобороны России о ходе отражения попытки вторжения ВСУ на территорию Российской Федерации в Курской области **(по состоянию на 26 января 2025 г.)  Вооруженные Силы Российской Федерации продолжают разгром формирований ВСУ на территории Курской области.   ▫️ Подразделения группировки войск **«Север»** в ходе наступательных действий нанесли поражение формированиям танковой, тяжелой меха"
2025-01-26,2025-01-26 16:04,0,belgorod|crimea,⚡️ С 16.00 до 18.00 мск дежурными средствами ПВО **уничтожены семь беспилотных летательных аппаратов**: пять украинских БПЛА сбиты над территорией Белгородской области и два – над территорией Республики Крым.  🔹 [Минобороны России](https://t.me/mod_russia)
2025-01-27,2025-01-27 04:15,32,kursk|belgorod|voronezh|oryol|tver,⚡️ В течение прошедшей ночи дежурными средствами ПВО** уничтожены и перехвачены 32 украинских беспилотных летательных аппарата**: пятнадцать – над территорией Воронежской области; одиннадцать – над территорией Белгородской области; четыре – над территорией Курской области; по одному – над территориями Орловской и Тверской областей.  🔹 [Минобороны России](https://t.me/mod_russia)
2025-01-27,2025-01-27 10:06,0,kursk,"⚡️ **Сводка Минобороны России о ходе отражения попытки вторжения ВСУ на территорию Российской Федерации в Курской области** (по состоянию на 27 января 2025 г.)  Вооруженные Силы Российской Федерации продолжают разгром формирований ВСУ на территории Курской области. ** ▫️ Подразделения группировки войск «Север» в ходе наступательных действий освободили населенный пункт Николаево-Дарьино, **а также "
2025-01-27,2025-01-27 11:12,0,kursk,"💥 **ВСУ лишились еще одного танка**  В ходе разведывательных мероприятий в приграничном районе Курской области военнослужащие группировки войск «Север» с помощью беспилотника выявили движение танка ВСУ, который вел огонь в сторону российских подразделений.   Танк противника был уничтожен в результате точного попадания FPV-дрона.   🔹 [Минобороны России](https://t.me/mod_russia)"
2025-01-27,2025-01-27 13:04,0,belgorod,⚡️ С 12.30 до 13.00 мск дежурными средствами ПВО уничтожены два украинских беспилотных летательных аппарата над территорией Белгородской области.  🔹 [Минобороны России](https://t.me/mod_russia)
2025-01-27,2025-01-27 15:55,0,unknown,"💥 **Наши миномёты бьют без промаха**  Расчет 120-мм миномета отдельного гвардейского полка морской пехоты Каспийской флотилии группировки войск «Север» уничтожил группу пехоты, производившую ротацию на позициях и расчет станкового крупнокалиберного пулемёта ВСУ.  Данные объективного контроля с разведывательного БпЛА подтвердили уничтожение целей. После выполнения боевой задачи расчет в кратчайшие "
2025-01-27,2025-01-27 18:25,0,unknown,"**Разрывы реактивных снарядов сорвали ночную ротацию военнослужащих ВСУ**  📍 Южно-Донецкое направление  Оператор БпЛА бригады морской пехоты группировки войск «Восток» своевременно обнаружил перемещение техники и доложил на командный пункт артиллерии.  Средства объективного контроля зафиксировали уничтожение пяти боевых бронированных машин, станции радиоэлектронной борьбы и боле 20 украинских воен"
2025-01-27,2025-01-27 19:05,0,kursk|belgorod|crimea,⚡️ C 18.00 до 22.00 мск дежурными средствами ПВО **уничтожены пять украинских беспилотных летательных аппаратов**: три БпЛА сбиты над территорией Республики Крым и по одному – над территориями Курской и Белгородской областей.  🔹 [Минобороны России](https://t.me/mod_russia)
2025-01-28,2025-01-28 04:13,0,bryansk|belgorod|crimea,⚡️ В течение прошедшей ночи дежурными средствами ПВО **уничтожены пять украинских беспилотных летательных аппаратов**: по два БпЛА над территориями Белгородской и Брянской областей и один – над территорией Республики Крым.  🔹 [Минобороны России](https://t.me/mod_russia)
2025-01-28,2025-01-28 06:05,0,smolensk,⚡️ С 06.50 до 07.20 мск дежурными средствами ПВО **уничтожены пять украинских беспилотных летательных аппаратов** над территорией Смоленской области.  🔹 [Минобороны России](https://t.me/mod_russia)
2025-01-28,2025-01-28 09:15,0,bryansk|belgorod,⚡️ С 8.15 до 10.40 мск дежурными средствами ПВО уничтожены три украинских беспилотных летательных аппарата: один БПЛА сбит над территорией Брянской области и два – над территорией Белгородской области.  🔹 [Минобороны России](https://t.me/mod_russia)
